_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_verify_relationship,verify_relationship_gold,verify_relationship_gold_reason,_golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id
770955505,0.27,15,false,"",0.0,,"",no_relation,"Myocardial injury is caused by ""epinephrine"". We do not know what the effect of hydrocortisone on myocardial injury is.",TRUE,D006854,"<span class=""chemical"">hydrocortisone</span>",D009202,"<span class=""disease"">myocardial injury</span>","Effects of acetylsalicylic acid, dipyridamole, and <span class=""chemical"">hydrocortisone</span> on epinephrine-induced <span class=""disease"">myocardial injury</span> in dogs.",760841.0,983936.0,983936_D006854_D009202,,bcv_easy_1098_sent_train_set_revised_760841
770955506,0.17,12,false,"I answered this question couple days before and then correct answer was that &amp;quot;cholesterol directly contributes to or causes cognitive dysfunctions&amp;quot; and now correct answer is that &amp;quot;The sentence does not say cholesterol causes cognitive dysfunctions&amp;quot;.
WHAT THE FUCK YOUR ARE DOING??? 
You are the most retarded task author. 
Go and fuck your mother and father in ass!!!",0.0833,,"",no_relation,"The sentence lists some ""beneficial effects"" of DCE, such as ""cholesterol lowering property"". The sentence does not say cholesterol causes cognitive dysfunctions.",TRUE,D002784,"<span class=""chemical"">cholesterol</span>",D003072,"<span class=""disease"">cognitive dysfunctions</span>","Therefore, DCE may prove to be a useful remedy for the management of <span class=""disease"">cognitive dysfunctions</span> on account of its multifarious beneficial effects such as, memory improving property, <span class=""chemical"">cholesterol</span> lowering property and anticholinesterase activity.",760841.0,16755009.0,16755009_D002784_D003072,,bcv_easy_978_sent_train_set_revised_760841
770955507,0.30,10,false,unfair,0.1,,"",no_relation,"The sentence says nephropathy caused by doxorubicin leads to volume retention that is dependent on ""epithelial sodium channels"", a kind of protein. It does not say sodium causes volume retention.",TRUE,D012964,"<span class=""chemical"">sodium</span>",D016055,"<span class=""disease"">volume retention</span>","Doxorubicin-induced nephropathy leads to epithelial <span class=""chemical"">sodium</span> channel (ENaC)-dependent <span class=""disease"">volume retention</span> and renal fibrosis.",760841.0,18768591.0,18768591_D012964_D016055,,bcv_easy_1653_sent_train_set_revised_760841
770955508,0.47,19,false,"",0.0,,"",yes_indirect,"This sentence follows the ""[chemical]-induced [other disease] causes [highlighted disease]"" structure. Therefore the correct answer is ""cisplatin-induced [neurotoxicity] causes mitochondrial toxicity"".",TRUE,D002945,"<span class=""chemical"">cisplatin</span>",D028361,"<span class=""disease"">mitochondrial toxicity</span>","In conclusion <span class=""disease"">mitochondrial toxicity</span> is an early common event both in paclitaxel and <span class=""chemical"">cisplatin</span> induced neurotoxicity.",760841.0,18809400.0,18809400_D002945_D028361,,bcv_easy_2259_sent_train_set_revised_760841
770955509,0.10,10,false,"",0.0,,"",no_relation,The effect was enhanced by dextromethorphan in a model of acute pain. The sentence does not say morphine causes acute pain. Fun fact: morphine is actually a very strong painkiller that is similar to opium and heroin.,TRUE,D009020,"<span class=""chemical"">morphine</span>",D059787,"<span class=""disease"">acute pain</span>","Enhancement of <span class=""chemical"">morphine</span> antinociception by dextromethorphan was seen in both males and females in the <span class=""disease"">acute pain</span> models, with the magnitude of this effect being greater in males.",760841.0,18221780.0,18221780_D009020_D059787,,bcv_easy_1595_sent_train_set_revised_760841
770955510,0.30,10,false,"",0.0,,"",no_relation,"""NMDA antagonists"" are interacting with morphine. The study is done in a ""acute pain"" model, but the sentence does not say that NMDA causes acute pain.",TRUE,D016202,"<span class=""chemical"">NMDA</span>",D059787,"<span class=""disease"">acute pain</span>","These findings demonstrate a sexually-dimorphic interaction between <span class=""chemical"">NMDA</span> antagonists and morphine in a persistent pain model that can be distinguished from those observed in <span class=""disease"">acute pain</span> models.",760841.0,18221780.0,18221780_D016202_D059787,,bcv_easy_1597_sent_train_set_revised_760841
770955511,0.18,11,false,"",0.0,,"",yes_direct,Ingesting alcohol causes your face to flush (but you already knew that!).,TRUE,D000431,"<span class=""chemical"">alcohol</span>",D005483,"<span class=""disease"">flushing of the face</span>","In less than 1 hour after the ingestion of <span class=""chemical"">alcohol</span>, he developed malaise with <span class=""disease"">flushing of the face</span>, tachycardia, and dyspnea.",760841.0,19657887.0,19657887_D000431_D005483,,bcv_easy_1805_sent_train_set_revised_760841
770955512,0.40,10,false,"",0.0,,"",no_relation,"Here ""dopamine"" is part of ""dopamine D2 receptors"", which is a kind of protein.",TRUE,D004298,"<span class=""chemical"">dopamine</span>",D001919,"<span class=""disease"">bradycardia</span>","They suggest that, in normal conscious rats, the central tachycardia of bromocriptine appears to predominate and to mask the <span class=""disease"">bradycardia</span> of this agonist at peripheral <span class=""chemical"">dopamine</span> D2 receptors.",760841.0,10721819.0,10721819_D004298_D001919,,bcv_easy_1391_sent_train_set_revised_760841
770955513,0.00,15,false,"",0.0,,"",no_relation,Haloperidol seemed to have a positive effect on psychomotor agitation.,TRUE,D006220,"<span class=""chemical"">haloperidol</span>",D011595,"<span class=""disease"">psychomotor agitation</span>","RESULTS: For the 60 patients who completed phase A, standard-dose <span class=""chemical"">haloperidol</span> was efficacious and superior to both low-dose <span class=""chemical"">haloperidol</span> and placebo for scores on the Brief Psychiatric Rating Scale psychosis factor and on <span class=""disease"">psychomotor agitation</span>.",760841.0,9812111.0,9812111_D006220_D011595,,bcv_easy_2042_sent_train_set_revised_760841
770955514,0.14,14,false,"",0.0,,"",no_relation,"Fentanyl made postoperative nausea and vomiting worse, but did not improve postoperative pain. The sentence does not say that fentanyl originally caused the postoperative pain!",TRUE,D005283,"<span class=""chemical"">fentanyl</span>",D010149,"<span class=""disease"">postoperative pain</span>","CONCLUSION: As <span class=""chemical"">fentanyl</span> exacerbated postoperative nausea and vomiting without an improvement in <span class=""disease"">postoperative pain</span> and also had adverse cardiorespiratory effects, it appears to be an unnecessary and possibly detrimental supplement to sevoflurane in day surgery.",760841.0,18544179.0,18544179_D005283_D010149,,bcv_easy_2381_sent_train_set_revised_760841
770955515,0.06,16,false,"",0.0,,"",yes_direct,Nitrofurantoins cause anophthalmia.,TRUE,D009582,"<span class=""chemical"">Nitrofurantoins</span>",D000853,"<span class=""disease"">anophthalmia</span>","<span class=""chemical"">Nitrofurantoins</span> were associated with <span class=""disease"">anophthalmia</span> or microphthalmos (AOR = 3.7; 95% CI, 1.1-12.2), hypoplastic left heart syndrome (AOR = 4.2; 95% CI, 1.9-9.1), atrial septal defects (AOR = 1.9; 95% CI, 1.1-3.4), and cleft lip with cleft palate (AOR = 2.1; 95% CI, 1.2-3.9).",760841.0,19884587.0,19884587_D009582_D000853,,bcv_easy_2185_sent_train_set_revised_760841
770955516,0.00,12,false,"",0.0,,"",no_relation,Metamizol is said to be useful for treating chronic pain.,TRUE,D004177,"<span class=""chemical"">metamizol</span>",D059350,"<span class=""disease"">chronic pain</span>","These findings show a significant interaction between morphine and <span class=""chemical"">metamizol</span> in chronically treated rats, suggesting that this combination could be useful for the treatment of <span class=""disease"">chronic pain</span>.",760841.0,12063090.0,12063090_D004177_D059350,,bcv_easy_1462_sent_train_set_revised_760841
770955517,0.45,11,false,"",0.0,,"",yes_indirect,"This follows the ""[chemical]-induced [other disease] caused [highlighted disease]"" format, so the correct answer is ""kainic acid-induced [status epilepticus] causes hippocampal injury"".",TRUE,D007608,"<span class=""chemical"">kainic acid</span>",D001930,"<span class=""disease"">hippocampal injury</span>","Estrogens protect ovariectomized rats from <span class=""disease"">hippocampal injury</span> induced by <span class=""chemical"">kainic acid</span>-induced status epilepticus (SE).",760841.0,12757899.0,12757899_D007608_D001930,,bcv_easy_1482_sent_train_set_revised_760841
770955518,0.07,14,false,"",0.0,,"",yes_direct,Methylprednisolone causes nausea and vomiting as a side effect.,TRUE,D008775,"<span class=""chemical"">methylprednisolone</span>",D020250,"<span class=""disease"">nausea, vomiting</span>","CONCLUSIONS: The administration of <span class=""chemical"">methylprednisolone</span> and gentamicin in the posterior sub-Tenon's space was related to a high incidence of side effects including <span class=""disease"">nausea, vomiting</span>, and headache.",760841.0,17466854.0,17466854_D008775_D020250,,bcv_easy_1538_sent_train_set_revised_760841
770955519,0.27,11,false,"",0.0,,"",yes_direct,Carbamazepine caused many diseases in this patient.,TRUE,D002220,"<span class=""chemical"">carbamazepine</span>",D051437,"<span class=""disease"">renal failure</span>","We report a patient in whom hypersensitivity to <span class=""chemical"">carbamazepine</span> presented with generalized erythroderma, a severe leukemoid reaction, eosinophilia, hyponatremia, and <span class=""disease"">renal failure</span>.",760841.0,2522601.0,2522601_D002220_D051437,,bcv_easy_1930_sent_train_set_revised_760841
770955520,0.00,11,false,"",0.0,,"",yes_direct,Patient developed proteinuria after taking alendronate.,TRUE,D019386,"<span class=""chemical"">alendronate</span>",D011507,"<span class=""disease"">proteinuria</span>","Massive <span class=""disease"">proteinuria</span> and acute renal failure after oral bisphosphonate (<span class=""chemical"">alendronate</span>) administration in a patient with focal segmental glomerulosclerosis.",760841.0,18754075.0,18754075_D019386_D011507,,bcv_easy_1645_sent_train_set_revised_760841
770955521,0.13,15,false,"",0.0,,"",yes_direct,Induced means caused by.,TRUE,D002443,"<span class=""chemical"">ceftriaxone</span>",D056486,"<span class=""disease"">hepatitis</span>","Acute <span class=""disease"">hepatitis</span>, autoimmune hemolytic anemia, and erythroblastocytopenia induced by <span class=""chemical"">ceftriaxone</span>.",760841.0,9625142.0,9625142_D002443_D056486,,bcv_easy_241_sent_train_set_revised_760841
770955522,0.00,11,false,"",0.0,,"",no_relation,The sentence gives no conclusion regarding the result of the study.,TRUE,D009568,"<span class=""chemical"">nitrendipine</span>",D006978,"<span class=""disease"">renovascular hypertension</span>","The effect of a 6-week treatment with the calcium channel blocker <span class=""chemical"">nitrendipine</span> or the angiotensin converting enzyme inhibitor enalapril on blood pressure, albuminuria, renal hemodynamics, and morphology of the nonclipped kidney was studied in rats with two-kidney, one clip <span class=""disease"">renovascular hypertension</span>.",760841.0,1639466.0,1639466_D009568_D006978,,bcv_easy_3086_sent_train_set_revised_760841
770955523,0.00,12,false,"",0.0,,"",no_relation,"The sentence says vinorelbine was used in patients with lung carcinoma, but does not say whether vinorelbine is treating or causing the cancer.",TRUE,C030852,"<span class=""chemical"">vinorelbine</span>",D002289,"<span class=""disease"">nonsmall cell lung carcinoma</span>","Gemcitabine plus <span class=""chemical"">vinorelbine</span> in <span class=""disease"">nonsmall cell lung carcinoma</span> patients age 70 years or older or patients who cannot receive cisplatin. Oncopaz Cooperative Group.",760841.0,10526274.0,10526274_C030852_D002289,,bcv_easy_269_sent_train_set_revised_760841
770955524,0.06,17,false,"",0.0,,"",yes_direct,Using fentanyl caused retention or urine.,TRUE,D005283,"<span class=""chemical"">fentanyl</span>",D016055,"<span class=""disease"">retention of urine</span>","Bladder <span class=""disease"">retention of urine</span> as a result of continuous intravenous infusion of <span class=""chemical"">fentanyl</span>: 2 case reports.",760841.0,11581460.0,11581460_D005283_D016055,,bcv_easy_299_sent_train_set_revised_760841
770955525,0.14,7,false,"",0.0,,"",yes_direct,People who take MDMA (and other drugs) develop impaired social and emotional judgement processes.,TRUE,D018817,"<span class=""chemical"">MDMA</span>",D003072,"<span class=""disease"">impaired social and emotional judgement processes</span>","<span class=""chemical"">MDMA</span> polydrug users show process-specific central executive impairments coupled with <span class=""disease"">impaired social and emotional judgement processes</span>.",760841.0,16574712.0,16574712_D018817_D003072,,bcv_easy_371_sent_train_set_revised_760841
