_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ask_question_here,comment_box,verify_relationship,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
778102224,8/26/2015 05:28:37,true,1721356308,,8/26/2015 05:27:36,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,no_relation,TRUE,D011899,"<span class=""chemical"">ranitidine</span>",D056486|D006402,"<span class=""disease"">hepatic or hematologic toxicity</span>","Treatment with high doses of cimetidine (one to 60 months; median, 11 months) or <span class=""chemical"">ranitidine</span> (two to 31 months; median, 14 months) was not associated with <span class=""disease"">hepatic or hematologic toxicity</span> or alterations of serum gastrin concentrations, but <span class=""chemical"">ranitidine</span> therapy was associated with a significantly lower serum creatinine level than seen with cimetidine therapy.",761593.0,6150641.0,6150641_D011899_D056486|D006402,,bcv_easy_328_sent_work_dev_set_761593,no_relation,
778102225,8/26/2015 04:55:01,false,1721341068,,8/26/2015 04:54:21,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">irritable bowel syndrome</span>","Effects of <span class=""chemical"">cisapride</span> on symptoms and postcibal small-bowel motor function in patients with <span class=""disease"">irritable bowel syndrome</span>.",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_0,bcv_devset_test_100_easy_0,,
778102225,8/26/2015 04:55:35,false,1721341236,,8/26/2015 04:54:41,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">irritable bowel syndrome</span>","Effects of <span class=""chemical"">cisapride</span> on symptoms and postcibal small-bowel motor function in patients with <span class=""disease"">irritable bowel syndrome</span>.",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_0,bcv_devset_test_100_easy_0,,
778102225,8/26/2015 04:56:14,false,1721341460,,8/26/2015 04:54:29,false,clixsense,1.0,31304413,CAN,BC,Kelowna,66.183.36.177,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">irritable bowel syndrome</span>","Effects of <span class=""chemical"">cisapride</span> on symptoms and postcibal small-bowel motor function in patients with <span class=""disease"">irritable bowel syndrome</span>.",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_0,bcv_devset_test_100_easy_0,,
778102225,8/26/2015 04:56:15,false,1721341467,,8/26/2015 04:55:18,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">irritable bowel syndrome</span>","Effects of <span class=""chemical"">cisapride</span> on symptoms and postcibal small-bowel motor function in patients with <span class=""disease"">irritable bowel syndrome</span>.",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_0,bcv_devset_test_100_easy_0,,
778102225,8/26/2015 04:58:04,false,1721342179,,8/26/2015 04:54:42,true,clixsense,0.8333,33307915,MEX,09,Mexico,187.189.209.223,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">irritable bowel syndrome</span>","Effects of <span class=""chemical"">cisapride</span> on symptoms and postcibal small-bowel motor function in patients with <span class=""disease"">irritable bowel syndrome</span>.",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_0,bcv_devset_test_100_easy_0,,
778102225,8/26/2015 05:05:58,false,1721345141,,8/26/2015 05:04:22,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">irritable bowel syndrome</span>","Effects of <span class=""chemical"">cisapride</span> on symptoms and postcibal small-bowel motor function in patients with <span class=""disease"">irritable bowel syndrome</span>.",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_0,bcv_devset_test_100_easy_0,,
778102226,8/26/2015 05:14:02,false,1721348649,,8/26/2015 05:13:37,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS/irritable bowel syndrome</span>","Our aim was to assess the effects of long-term treatment with a prokinetic agent, <span class=""chemical"">cisapride</span>, on postprandial jejunal motility and symptoms in the <span class=""disease"">irritable bowel syndrome</span> (<span class=""disease"">IBS</span>).",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_2,bcv_devset_test_100_easy_1,,
778102226,8/26/2015 05:14:18,false,1721348768,,8/26/2015 05:13:47,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS/irritable bowel syndrome</span>","Our aim was to assess the effects of long-term treatment with a prokinetic agent, <span class=""chemical"">cisapride</span>, on postprandial jejunal motility and symptoms in the <span class=""disease"">irritable bowel syndrome</span> (<span class=""disease"">IBS</span>).",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_2,bcv_devset_test_100_easy_1,,
778102226,8/26/2015 05:14:32,false,1721348847,,8/26/2015 05:13:43,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS/irritable bowel syndrome</span>","Our aim was to assess the effects of long-term treatment with a prokinetic agent, <span class=""chemical"">cisapride</span>, on postprandial jejunal motility and symptoms in the <span class=""disease"">irritable bowel syndrome</span> (<span class=""disease"">IBS</span>).",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_2,bcv_devset_test_100_easy_1,,
778102226,8/26/2015 05:15:03,false,1721349165,,8/26/2015 05:14:14,false,neodev,0.8824,33090859,SRB,"","",93.87.24.129,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS/irritable bowel syndrome</span>","Our aim was to assess the effects of long-term treatment with a prokinetic agent, <span class=""chemical"">cisapride</span>, on postprandial jejunal motility and symptoms in the <span class=""disease"">irritable bowel syndrome</span> (<span class=""disease"">IBS</span>).",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_2,bcv_devset_test_100_easy_1,,
778102226,8/26/2015 05:15:39,false,1721349353,,8/26/2015 05:13:42,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS/irritable bowel syndrome</span>","Our aim was to assess the effects of long-term treatment with a prokinetic agent, <span class=""chemical"">cisapride</span>, on postprandial jejunal motility and symptoms in the <span class=""disease"">irritable bowel syndrome</span> (<span class=""disease"">IBS</span>).",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_2,bcv_devset_test_100_easy_1,,
778102227,8/26/2015 04:27:21,false,1721331228,,8/26/2015 04:25:55,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS</span>","METHODS: Thirty-eight patients with <span class=""disease"">IBS</span> (constipation-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_3,bcv_devset_test_100_easy_2,,
778102227,8/26/2015 04:30:21,false,1721332053,,8/26/2015 04:29:29,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS</span>","METHODS: Thirty-eight patients with <span class=""disease"">IBS</span> (constipation-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_3,bcv_devset_test_100_easy_2,,
778102227,8/26/2015 04:30:43,false,1721332171,,8/26/2015 04:29:25,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS</span>","METHODS: Thirty-eight patients with <span class=""disease"">IBS</span> (constipation-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_3,bcv_devset_test_100_easy_2,,
778102227,8/26/2015 04:30:54,false,1721332249,,8/26/2015 04:29:37,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS</span>","METHODS: Thirty-eight patients with <span class=""disease"">IBS</span> (constipation-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_3,bcv_devset_test_100_easy_2,,
778102227,8/26/2015 04:31:16,false,1721332414,,8/26/2015 04:29:34,false,neodev,1.0,27555842,ARG,05,Cordoba,186.124.184.144,,pre-existing condition,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D043183,"<span class=""disease"">IBS</span>","METHODS: Thirty-eight patients with <span class=""disease"">IBS</span> (constipation-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D043183,9669632_3,bcv_devset_test_100_easy_2,,
778102228,8/26/2015 05:21:45,false,1721351893,,8/26/2015 05:21:10,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003967,"<span class=""disease"">diarrhoea</span>","METHODS: Thirty-eight patients with IBS (constipation-predominant, n = 17; <span class=""disease"">diarrhoea</span>-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003967,9669632_3,bcv_devset_test_100_easy_3,,
778102228,8/26/2015 05:22:33,false,1721352382,,8/26/2015 05:21:24,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003967,"<span class=""disease"">diarrhoea</span>","METHODS: Thirty-eight patients with IBS (constipation-predominant, n = 17; <span class=""disease"">diarrhoea</span>-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003967,9669632_3,bcv_devset_test_100_easy_3,,
778102228,8/26/2015 05:22:34,false,1721352408,,8/26/2015 05:21:28,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003967,"<span class=""disease"">diarrhoea</span>","METHODS: Thirty-eight patients with IBS (constipation-predominant, n = 17; <span class=""disease"">diarrhoea</span>-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003967,9669632_3,bcv_devset_test_100_easy_3,,
778102228,8/26/2015 05:23:06,false,1721352699,,8/26/2015 05:21:22,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,yes_direct,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003967,"<span class=""disease"">diarrhoea</span>","METHODS: Thirty-eight patients with IBS (constipation-predominant, n = 17; <span class=""disease"">diarrhoea</span>-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003967,9669632_3,bcv_devset_test_100_easy_3,,
778102228,8/26/2015 05:23:06,false,1721352733,,8/26/2015 05:21:43,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003967,"<span class=""disease"">diarrhoea</span>","METHODS: Thirty-eight patients with IBS (constipation-predominant, n = 17; <span class=""disease"">diarrhoea</span>-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003967,9669632_3,bcv_devset_test_100_easy_3,,
778102229,8/26/2015 05:28:53,false,1721356557,,8/26/2015 05:28:19,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003248,"<span class=""disease"">constipation</span>","METHODS: Thirty-eight patients with IBS (<span class=""disease"">constipation</span>-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003248,9669632_3,bcv_devset_test_100_easy_4,,
778102229,8/26/2015 05:30:16,false,1721357762,,8/26/2015 05:29:09,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003248,"<span class=""disease"">constipation</span>","METHODS: Thirty-eight patients with IBS (<span class=""disease"">constipation</span>-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003248,9669632_3,bcv_devset_test_100_easy_4,,
778102229,8/26/2015 05:31:11,false,1721358644,,8/26/2015 05:29:08,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003248,"<span class=""disease"">constipation</span>","METHODS: Thirty-eight patients with IBS (<span class=""disease"">constipation</span>-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003248,9669632_3,bcv_devset_test_100_easy_4,,
778102229,8/26/2015 05:32:20,false,1721359665,,8/26/2015 05:29:06,false,neodev,0.8,33583116,VEN,"","",190.76.22.212,,,no_relation,,MESH:D020117,"<span class=""chemical"">cisapride</span>",MESH:D003248,"<span class=""disease"">constipation</span>","METHODS: Thirty-eight patients with IBS (<span class=""disease"">constipation</span>-predominant, n = 17; diarrhoea-predominant, n = 21) underwent 24-h ambulatory jejunal manometry before and after 12 week's treatment [<span class=""chemical"">cisapride</span>, 5 mg three times daily (n = 19) or placebo (n = 19)].",,9669632.0,9669632_MESH:D020117_MESH:D003248,9669632_3,bcv_devset_test_100_easy_4,,
