_golden	chemical_id	chemical_name	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	sentence_id	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
TRUE	D000082	"<span class=""chemical"">paracetamol</span>"	D001744	"<span class=""disease"">bladder calculi</span>"	"Additionally, 20 to 25% of <span class=""chemical"">paracetamol</span>-treated rats developed hyperplasia of the bladder epithelium, which was not coincident with the presence of <span class=""disease"">bladder calculi</span>."	761593.0	4090988.0	4090988_D000082_D001744		bcv_easy_282_sent_work_dev_set_761593	"no_relation
"	
TRUE	D010830	"<span class=""chemical"">physostigmine</span>"	D004409	"<span class=""disease"">dyskinetic</span>"	"Several drugs, including clonidine, <span class=""chemical"">physostigmine</span>, methysergide, 5-MDOT, propranolol, and MK-801, markedly reduced the <span class=""disease"">dyskinetic</span> movements but at the cost of a return of parkinsonian symptomatology."	761593.0	8106150.0	8106150_D010830_D004409		bcv_easy_1121_sent_work_dev_set_761593	"no_relation
"	
TRUE	D004317	"<span class=""chemical"">doxorubicin</span>"	D001943	"<span class=""disease"">breast cancer</span>"	"Reduced cardiotoxicity and preserved antitumor efficacy of liposome-encapsulated <span class=""chemical"">doxorubicin</span> and cyclophosphamide compared with conventional <span class=""chemical"">doxorubicin</span> and cyclophosphamide in a randomized, multicenter trial of metastatic <span class=""disease"">breast cancer</span>."	761593.0	11230490.0	11230490_D004317_D001943		bcv_easy_130_sent_work_dev_set_761593	"no_relation
"	
TRUE	D014147	"<span class=""chemical"">Tramadol</span>"	D009369	"<span class=""disease"">cancer</span>"	"<span class=""chemical"">Tramadol</span> is a weak opioid with effects on adrenergic and serotonergic neurotransmission that is used to treat <span class=""disease"">cancer</span> pain and chronic non malignant pain."	761593.0	8766220.0	8766220_D014147_D009369		bcv_easy_98_sent_work_dev_set_761593	"no_relation
"	
TRUE	D004008	"<span class=""chemical"">diclofenac sodium</span>"	D001172	"<span class=""disease"">rheumatoid arthritis</span>"	"Gastrointestinal tolerability of etoricoxib in <span class=""disease"">rheumatoid arthritis</span> patients: results of the etoricoxib vs <span class=""chemical"">diclofenac sodium</span> gastrointestinal tolerability and effectiveness trial (EDGE-II)."	761593.0	17965424.0	17965424_D004008_D001172		bcv_easy_924_sent_work_dev_set_761593	"no_relation
"	
TRUE	D011188	"<span class=""chemical"">potassium</span>"	D003327	"<span class=""disease"">coronary disease</span>"	"Diuretics, <span class=""chemical"">potassium</span> and arrhythmias in hypertensive <span class=""disease"">coronary disease</span>."	761593.0	3732088.0	3732088_D011188_D003327		bcv_easy_13_sent_work_dev_set_761593	"no_relation
"	
TRUE	C422649	"<span class=""chemical"">etoricoxib</span>"	D001172	"<span class=""disease"">RA</span>"	"PATIENTS AND METHODS: A total of 4086 patients (mean age 60.8 years) diagnosed with <span class=""disease"">RA</span> were enrolled and received <span class=""chemical"">etoricoxib</span> 90 mg daily (n = 2032) or diclofenac 75 mg twice daily (n = 2054)."	761593.0	17965424.0	17965424_C422649_D001172		bcv_easy_927_sent_work_dev_set_761593	"no_relation
"	
TRUE	C004742	"<span class=""chemical"">daidzein</span>"	D000647	"<span class=""disease"">amnesia</span>"	"Administration of <span class=""chemical"">daidzein</span> (4.5 mg/kg body weight) to mice was shown significantly to reverse scopolamine-induced <span class=""disease"">amnesia</span>, according to the results of a Y-maze test."	761593.0	16428827.0	16428827_C004742_D000647		bcv_easy_66_sent_work_dev_set_761593	"no_relation
"	
TRUE	D015647	"<span class=""chemical"">SKF 38393</span>"	D002375	"<span class=""disease"">catalepsy</span>"	"D-1 agonist <span class=""chemical"">SKF 38393</span> or D-2 agonist quinpirole decreased the <span class=""disease"">catalepsy</span> induced by fluphenazine, SCH 23390 or sulpiride."	761593.0	1687392.0	1687392_D015647_D002375		bcv_easy_863_sent_work_dev_set_761593	"no_relation
"	
TRUE	D003520	"<span class=""chemical"">cyclophosphamide</span>"	D001943	"<span class=""disease"">MBC</span>"	"PATIENTS AND METHODS: Two hundred ninety-seven patients with <span class=""disease"">MBC</span> and no prior chemotherapy for metastatic disease were randomized to receive either 60 mg/m(2) of Myocet (M) or conventional doxorubicin (A), in combination with 600 mg/m(2) of <span class=""chemical"">cyclophosphamide</span> (C), every 3 weeks until disease progression or unacceptable toxicity."	761593.0	11230490.0	11230490_D003520_D001943		bcv_easy_140_sent_work_dev_set_761593	"no_relation
"	
TRUE	D015215	"<span class=""chemical"">AZT</span>"	D000163	"<span class=""disease"">AIDS</span>"	"We have used a murine model of <span class=""disease"">AIDS</span>, infection of female C57BL/6 mice with LP-BM5 murine leukaemia (MuLV) virus, to determine if <span class=""chemical"">AZT</span>-induced anaemia is due, in part, to decreased responsiveness of erythropoietic precursors (BFU-e) to erythropoietin (EPO)."	761593.0	2004015.0	2004015_D015215_D000163		bcv_easy_215_sent_work_dev_set_761593	"no_relation
"	
TRUE	D007660	"<span class=""chemical"">ketoprofen</span>"	D013345	"<span class=""disease"">aneurysmal subarachnoid hemorrhage/SAH</span>"	"Patients with <span class=""disease"">aneurysmal subarachnoid hemorrhage</span> (<span class=""disease"">SAH</span>) were randomized to receive either <span class=""chemical"">ketoprofen</span>, 100 mg, three times a day (<span class=""chemical"">ketoprofen</span> group, n = 9) or a weak NSAID, acetaminophen, 1 g, three times a day (acetaminophen group, n = 9) starting immediately after the diagnosis of aneurysmal <span class=""disease"">SAH</span>."	761593.0	10414674.0	10414674_D007660_D013345		bcv_easy_894_sent_work_dev_set_761593	"no_relation
"	
TRUE	C065179	"<span class=""chemical"">Atorvastatin</span>"	D006973	"<span class=""disease"">hypertension</span>"	"<span class=""chemical"">Atorvastatin</span> prevented and reversed dexamethasone-induced <span class=""disease"">hypertension</span> in the rat."	761593.0	16820346.0	16820346_C065179_D006973		bcv_easy_69_sent_work_dev_set_761593	"no_relation
"	
TRUE	D000082	"<span class=""chemical"">paracetamol</span>"	D006525	"<span class=""disease"">viral hepatitis</span>"	"Acid protease (cathepsin D) activity was increased about tenfold in patients who died and nearly fourfold in those who survived fulminant hepatic failure after <span class=""chemical"">paracetamol</span> overdose, whereas activities were increased equally in patients with fulminant hepatic failure due to <span class=""disease"">viral hepatitis</span> whether or not they survived."	761593.0	7007443.0	7007443_D000082_D006525		bcv_easy_344_sent_work_dev_set_761593	"no_relation
"	
TRUE	D002118	"<span class=""chemical"">calcium</span>"	D003866	"<span class=""disease"">depression</span>"	"Addition of excess <span class=""chemical"">calcium</span> reversed the <span class=""disease"">depression</span> in both tissues, but <span class=""chemical"">calcium</span>-independent catecholamine release by acetaldehyde was not blocked by NH4Ac."	761593.0	6323692.0	6323692_D002118_D003866		bcv_easy_364_sent_work_dev_set_761593	"no_relation
"	
TRUE	D005680	"<span class=""chemical"">GABA</span>"	D012133	"<span class=""disease"">respiratory paralysis</span>"	"Naloxone (2.5 mg/kg, i.v.) reversed <span class=""disease"">respiratory paralysis</span>, glutamate and <span class=""chemical"">GABA</span> levels to control values in brain stem and cortex with no changes in caudate or cerebellum."	761593.0	2893236.0	2893236_D005680_D012133		bcv_easy_446_sent_work_dev_set_761593	"no_relation
"	
TRUE	D017311	"<span class=""chemical"">amlodipine</span>"	D006973	"<span class=""disease"">hypertension</span>"	"OBJECTIVE: The aim of this study was to evaluate the efficacy and tolerability of a new fixed-dose combination (FDC) of telmisartan 40 mg + <span class=""chemical"">amlodipine</span> 5 mg (T+A) compared with <span class=""chemical"">amlodipine</span> 5-mg monotherapy (A) in adult Indian patients with stage II <span class=""disease"">hypertension</span>."	761593.0	18201582.0	18201582_D017311_D006973		bcv_easy_888_sent_work_dev_set_761593	"no_relation
"	
TRUE	D001058	"<span class=""chemical"">Apomorphine</span>"	D010300	"<span class=""disease"">Parkinson's disease</span>"	"<span class=""chemical"">Apomorphine</span> was the first dopaminergic drug ever used to treat symptoms of <span class=""disease"">Parkinson's disease</span>."	761593.0	11009181.0	11009181_D001058_D010300		bcv_easy_190_sent_work_dev_set_761593	"no_relation
"	
TRUE	C012655	"<span class=""chemical"">nimesulide</span>"	D014581	"<span class=""disease"">urticaria</span>"	"A single-placebo-controlled oral challenge procedure with <span class=""chemical"">nimesulide</span> or paracetamol was applied to 829 patients with a history of NSAID-induced <span class=""disease"">urticaria</span>/angioedema."	761593.0	11694026.0	11694026_C012655_D014581		bcv_easy_645_sent_work_dev_set_761593	"no_relation
"	
TRUE	D011224	"<span class=""chemical"">prazosin</span>"	D001919	"<span class=""disease"">bradycardia</span>"	"The pressor responses and <span class=""disease"">bradycardia</span> to the alpha 1-agonist cirazoline (0.6 and 2 micrograms kg-1 i.v.), the alpha 2-agonist Abbott-53693 (1 and 3 micrograms kg-1 i.v.), and noradrenaline (0.1 and 1.0 micrograms kg-1 i.v.) were determined in conscious SHR with and without chronic <span class=""chemical"">prazosin</span> pretreatment."	761593.0	1355091.0	1355091_D011224_D001919		bcv_easy_1075_sent_work_dev_set_761593	"no_relation
"	
TRUE	D002216	"<span class=""chemical"">captopril</span>"	D011507	"<span class=""disease"">proteinuria</span>"	"Also, <span class=""chemical"">captopril</span> treatment failed to potentiate or facilitate development of massive <span class=""disease"">proteinuria</span> invoked by puromycin aminonucleoside in SHR."	761593.0	6454943.0	6454943_D002216_D011507		bcv_easy_589_sent_work_dev_set_761593	"no_relation
"	
TRUE	D002220	"<span class=""chemical"">CBZ</span>"	D012640	"<span class=""disease"">seizure</span>"	"Chronic <span class=""chemical"">CBZ</span> also decreased the incidence of <span class=""disease"">seizure</span>-related mortality in the cocaine-injected rats."	761593.0	2790457.0	2790457_D002220_D012640		bcv_easy_686_sent_work_dev_set_761593	"no_relation
"	
TRUE	D012964	"<span class=""chemical"">sodium</span>"	D034141	"<span class=""disease"">hypoalbuminemia</span>"	"After 7 days, PAN treatment induced significant proteinuria, <span class=""disease"">hypoalbuminemia</span>, decreased urinary <span class=""chemical"">sodium</span> excretion, and extensive ascites."	761593.0	15075188.0	15075188_D012964_D034141		bcv_easy_1097_sent_work_dev_set_761593	"no_relation
"	
TRUE	D012254	"<span class=""chemical"">ribavirin</span>"	D000257	"<span class=""disease"">adenovirus disease</span>"	"Although intravenous <span class=""chemical"">ribavirin</span> was not effective for all children with severe <span class=""disease"">adenovirus disease</span> in this series or in the literature, therapy is unlikely to be of benefit if begun late in the course of the infection."	761593.0	12093990.0	12093990_D012254_D000257		bcv_easy_246_sent_work_dev_set_761593	"no_relation
"	
TRUE	D013629	"<span class=""chemical"">tamoxifen</span>"	D001943	"<span class=""disease"">breast cancer</span>"	"INTERPRETATION: Although this preliminary analysis has low power, in this cohort of women at low-to-normal risk of <span class=""disease"">breast cancer</span>, the postulated protective effects of <span class=""chemical"">tamoxifen</span> are not yet apparent."	761593.0	9672273.0	9672273_D013629_D001943		bcv_easy_314_sent_work_dev_set_761593	"no_relation
"	
TRUE	D007980	"<span class=""chemical"">L-dopa</span>"	D003128	"<span class=""disease"">coma</span>"	"Bilateral nephrectomy eliminated the beneficial effect of <span class=""chemical"">L-dopa</span> on blood and brain ammonia and the ammonia <span class=""disease"">coma</span> was not prevented."	761593.0	761833.0	761833_D007980_D003128		bcv_easy_463_sent_work_dev_set_761593	"no_relation
"	
TRUE	D009020	"<span class=""chemical"">Morphine</span>"	D001523	"<span class=""disease"">behavioral disorders</span>"	"<span class=""chemical"">Morphine</span> dose-dependently reversed these <span class=""disease"">behavioral disorders</span>."	761593.0	10840460.0	10840460_D009020_D001523		bcv_easy_320_sent_work_dev_set_761593	"no_relation
"	
TRUE	D008687	"<span class=""chemical"">metformin</span>"	D014652	"<span class=""disease"">vascular dysfunction</span>"	"The antidiabetic drug <span class=""chemical"">metformin</span> can diminish apoptosis induced by oxidative stress in endothelial cells and prevent <span class=""disease"">vascular dysfunction</span> even in nondiabetic patients."	761593.0	20164825.0	20164825_D008687_D014652		bcv_easy_268_sent_work_dev_set_761593	"no_relation
"	
TRUE	D017374	"<span class=""chemical"">paroxetine</span>"	D059350	"<span class=""disease"">chronic pain</span>"	"This drug was initiated in association with <span class=""chemical"">paroxetine</span> and dosulepine hydrochloride in a tetraparetic patient with <span class=""disease"">chronic pain</span>."	761593.0	8766220.0	8766220_D017374_D059350		bcv_easy_100_sent_work_dev_set_761593	"no_relation
"	
TRUE	D003520	"<span class=""chemical"">cyclophosphamide</span>"	D066126	"<span class=""disease"">cardiotoxicity</span>"	"CONCLUSION: Myocet improves the therapeutic index of doxorubicin by significantly reducing <span class=""disease"">cardiotoxicity</span> and grade 4 neutropenia and provides comparable antitumor efficacy, when used in combination with <span class=""chemical"">cyclophosphamide</span> as first-line therapy for MBC."	761593.0	11230490.0	11230490_D003520_D066126		bcv_easy_142_sent_work_dev_set_761593	"no_relation
"	
TRUE	C032151	"<span class=""chemical"">cibenzoline</span>"	D001145	"<span class=""disease"">ventricular arrhythmias</span>"	"Antiarrhythmic plasma concentrations of <span class=""chemical"">cibenzoline</span> on canine <span class=""disease"">ventricular arrhythmias</span>."	761593.0	2435991.0	2435991_C032151_D001145		bcv_easy_425_sent_work_dev_set_761593	"no_relation
"	
