_golden	chemical_id	chemical_name	comment_box_gold_reason	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	uniq_id	useless_column_gold	useless_column_gold_reason	verify_relationship_gold	verify_relationship_gold_reason
	D014282	"<span class=""chemical"">trihexyphenidyl hydrochloride</span>"		D012559	"<span class=""disease"">schizophrenic</span>"	"A chronic <span class=""disease"">schizophrenic</span> patient was treated with an anticholinergic drug, <span class=""chemical"">trihexyphenidyl hydrochloride</span>."		3769769	3769769_D014282_D012559	bcv_easy_251				
	D004110	"<span class=""chemical"">diltiazem</span>"		D008133	"<span class=""disease"">Prolongation of the QT interval</span>"	"<span class=""disease"">Prolongation of the QT interval</span> related to cisapride-<span class=""chemical"">diltiazem</span> interaction."		9545159	9545159_D004110_D008133	bcv_easy_252				
	D020117	"<span class=""chemical"">cisapride</span>"		D008133	"<span class=""disease"">Prolongation of the QT interval</span>"	"<span class=""disease"">Prolongation of the QT interval</span> related to <span class=""chemical"">cisapride</span>-diltiazem interaction."		9545159	9545159_D020117_D008133	bcv_easy_253				
	D020117	"<span class=""chemical"">Cisapride</span>"		D015835	"<span class=""disease"">gastrointestinal motility disorders</span>"	"<span class=""chemical"">Cisapride</span>, a cytochrome P450 3A4 (CYP3A4) substrate, is widely prescribed for the treatment of <span class=""disease"">gastrointestinal motility disorders</span>."		9545159	9545159_D020117_D015835	bcv_easy_254				
	D001393	"<span class=""chemical"">azole</span>"		D008133	"<span class=""disease"">Prolongation of QT interval</span>"	"<span class=""disease"">Prolongation of QT interval</span>, torsades de pointes, and sudden cardiac death have been reported after concomitant administration with erythromycin or <span class=""chemical"">azole</span> antifungal agents, but not with other CYP3A4 inhibitors."		9545159	9545159_D001393_D008133	bcv_easy_255				
	D001393	"<span class=""chemical"">azole</span>"		D016171	"<span class=""disease"">torsades de pointes</span>"	"Prolongation of QT interval, <span class=""disease"">torsades de pointes</span>, and sudden cardiac death have been reported after concomitant administration with erythromycin or <span class=""chemical"">azole</span> antifungal agents, but not with other CYP3A4 inhibitors."		9545159	9545159_D001393_D016171	bcv_easy_256				
	D004917	"<span class=""chemical"">erythromycin</span>"		D016757	"<span class=""disease"">sudden cardiac death</span>"	"Prolongation of QT interval, torsades de pointes, and <span class=""disease"">sudden cardiac death</span> have been reported after concomitant administration with <span class=""chemical"">erythromycin</span> or azole antifungal agents, but not with other CYP3A4 inhibitors."		9545159	9545159_D004917_D016757	bcv_easy_257				
	D004917	"<span class=""chemical"">erythromycin</span>"		D008133	"<span class=""disease"">Prolongation of QT interval</span>"	"<span class=""disease"">Prolongation of QT interval</span>, torsades de pointes, and sudden cardiac death have been reported after concomitant administration with <span class=""chemical"">erythromycin</span> or azole antifungal agents, but not with other CYP3A4 inhibitors."		9545159	9545159_D004917_D008133	bcv_easy_258				
	D004917	"<span class=""chemical"">erythromycin</span>"		D016171	"<span class=""disease"">torsades de pointes</span>"	"Prolongation of QT interval, <span class=""disease"">torsades de pointes</span>, and sudden cardiac death have been reported after concomitant administration with <span class=""chemical"">erythromycin</span> or azole antifungal agents, but not with other CYP3A4 inhibitors."		9545159	9545159_D004917_D016171	bcv_easy_259				
	D001393	"<span class=""chemical"">azole</span>"		D016757	"<span class=""disease"">sudden cardiac death</span>"	"Prolongation of QT interval, torsades de pointes, and <span class=""disease"">sudden cardiac death</span> have been reported after concomitant administration with erythromycin or <span class=""chemical"">azole</span> antifungal agents, but not with other CYP3A4 inhibitors."		9545159	9545159_D001393_D016757	bcv_easy_260				
	D020117	"<span class=""chemical"">cisapride</span>"		D005764	"<span class=""disease"">gastroesophageal reflux disorder</span>"	"A possible drug interaction occurred in a 45-year-old woman who was taking <span class=""chemical"">cisapride</span> for <span class=""disease"">gastroesophageal reflux disorder</span> and diltiazem, an agent that has inhibitory effect on CYP3A4, for hypertension."		9545159	9545159_D020117_D005764	bcv_easy_261				
	D020117	"<span class=""chemical"">cisapride</span>"		D006973	"<span class=""disease"">hypertension</span>"	"A possible drug interaction occurred in a 45-year-old woman who was taking <span class=""chemical"">cisapride</span> for gastroesophageal reflux disorder and diltiazem, an agent that has inhibitory effect on CYP3A4, for <span class=""disease"">hypertension</span>."		9545159	9545159_D020117_D006973	bcv_easy_262				
	D004110	"<span class=""chemical"">diltiazem</span>"		D006973	"<span class=""disease"">hypertension</span>"	"A possible drug interaction occurred in a 45-year-old woman who was taking cisapride for gastroesophageal reflux disorder and <span class=""chemical"">diltiazem</span>, an agent that has inhibitory effect on CYP3A4, for <span class=""disease"">hypertension</span>."		9545159	9545159_D004110_D006973	bcv_easy_263				
	D004110	"<span class=""chemical"">diltiazem</span>"		D005764	"<span class=""disease"">gastroesophageal reflux disorder</span>"	"A possible drug interaction occurred in a 45-year-old woman who was taking cisapride for <span class=""disease"">gastroesophageal reflux disorder</span> and <span class=""chemical"">diltiazem</span>, an agent that has inhibitory effect on CYP3A4, for hypertension."		9545159	9545159_D004110_D005764	bcv_easy_264				
	D012459	"<span class=""chemical"">salicylates</span>"		D012202	"<span class=""disease"">Reye syndrome</span>"	"<span class=""disease"">Reye syndrome</span> may be disappearing from Australia despite a total lack of association with <span class=""chemical"">salicylates</span> or aspirin ingestion, since there were no cases found at The Children's Hospital in 1983, 1984, or 1985."		3670965	3670965_D012459_D012202	bcv_easy_265				
	D001241	"<span class=""chemical"">aspirin</span>"		D012202	"<span class=""disease"">Reye syndrome</span>"	"<span class=""disease"">Reye syndrome</span> may be disappearing from Australia despite a total lack of association with salicylates or <span class=""chemical"">aspirin</span> ingestion, since there were no cases found at The Children's Hospital in 1983, 1984, or 1985."		3670965	3670965_D001241_D012202	bcv_easy_266				
	D008687	"<span class=""chemical"">Metformin</span>"		D007674	"<span class=""disease"">nephropathy</span>"	"<span class=""chemical"">Metformin</span> prevents experimental gentamicin-induced <span class=""disease"">nephropathy</span> by a mitochondria-dependent pathway."		20164825	20164825_D008687_D007674	bcv_easy_267				
	D008687	"<span class=""chemical"">metformin</span>"		D014652	"<span class=""disease"">vascular dysfunction</span>"	"The antidiabetic drug <span class=""chemical"">metformin</span> can diminish apoptosis induced by oxidative stress in endothelial cells and prevent <span class=""disease"">vascular dysfunction</span> even in nondiabetic patients."		20164825	20164825_D008687_D014652	bcv_easy_268				
	D005839	"<span class=""chemical"">gentamicin</span>"		D064420	"<span class=""disease"">toxicity</span>"	"Here we tested whether it has a beneficial effect in a rat model of <span class=""chemical"">gentamicin</span> <span class=""disease"">toxicity</span>."		20164825	20164825_D005839_D064420	bcv_easy_269				
	D005839	"<span class=""chemical"">gentamicin</span>"		D058186	"<span class=""disease"">acute renal failure</span>"	"Metformin treatment fully blocked <span class=""chemical"">gentamicin</span>-mediated <span class=""disease"">acute renal failure</span>."		20164825	20164825_D005839_D058186	bcv_easy_270				
	D008687	"<span class=""chemical"">Metformin</span>"		D058186	"<span class=""disease"">acute renal failure</span>"	"<span class=""chemical"">Metformin</span> treatment fully blocked gentamicin-mediated <span class=""disease"">acute renal failure</span>."		20164825	20164825_D008687_D058186	bcv_easy_271				
	D008687	"<span class=""chemical"">metformin</span>"		D007674	"<span class=""disease"">kidney dysfunction</span>"	"These in vivo markers of <span class=""disease"">kidney dysfunction</span> and their correction by <span class=""chemical"">metformin</span> were complemented by in vitro studies of mitochondrial function."		20164825	20164825_D008687_D007674	bcv_easy_272				
	D008687	"<span class=""chemical"">metformin</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"Thus, our study suggests that pleiotropic effects of <span class=""chemical"">metformin</span> can lessen gentamicin <span class=""disease"">nephrotoxicity</span> and improve mitochondrial homeostasis."		20164825	20164825_D008687_D007674	bcv_easy_273				
	D003973	"<span class=""chemical"">diatrizoate</span>"		D014693	"<span class=""disease"">Ventricular fibrillation</span>"	"<span class=""disease"">Ventricular fibrillation</span> from <span class=""chemical"">diatrizoate</span> with and without chelating agents."		663266	663266_D003973_D014693	bcv_easy_274				
	C027278	"<span class=""chemical"">Renografin 76%/Hypaque 76%</span>"		D064420	"<span class=""disease"">toxicity</span>"	"The <span class=""disease"">toxicity</span> of <span class=""chemical"">Renografin 76%</span> was compared with that of <span class=""chemical"">Hypaque 76%</span> by selective injection of each into the right coronary artery of dogs."		663266	663266_C027278_D064420	bcv_easy_275				
	D003974	"<span class=""chemical"">Renografin</span>"		D014693	"<span class=""disease"">Ventricular fibrillation</span>"	"<span class=""disease"">Ventricular fibrillation</span> occurred significantly more often with <span class=""chemical"">Renografin</span>, suggesting that chelating agents contribute to toxicity in coronary angiography."		663266	663266_D003974_D014693	bcv_easy_276				
	D003974	"<span class=""chemical"">Renografin</span>"		D064420	"<span class=""disease"">toxicity</span>"	"Ventricular fibrillation occurred significantly more often with <span class=""chemical"">Renografin</span>, suggesting that chelating agents contribute to <span class=""disease"">toxicity</span> in coronary angiography."		663266	663266_D003974_D064420	bcv_easy_277				
	D000082	"<span class=""chemical"">paracetamol</span>"		D001749|D008113	"<span class=""disease"">bladder and liver tumours</span>"	"Induction by <span class=""chemical"">paracetamol</span> of <span class=""disease"">bladder and liver tumours</span> in the rat. Effects on hepatocyte fine structure."		4090988	4090988_D000082_D001749|D008113	bcv_easy_278				
	D000082	"<span class=""chemical"">paracetamol</span>"		D001749	"<span class=""disease"">bladder carcinomas</span>"	"Papillomas of the transitional epithelium of the bladder developed in all <span class=""chemical"">paracetamol</span>-treated groups, and three rats bore <span class=""disease"">bladder carcinomas</span>."		4090988	4090988_D000082_D001749	bcv_easy_279				
	D000082	"<span class=""chemical"">paracetamol</span>"		D010212	"<span class=""disease"">Papillomas</span>"	"<span class=""disease"">Papillomas</span> of the transitional epithelium of the bladder developed in all <span class=""chemical"">paracetamol</span>-treated groups, and three rats bore bladder carcinomas."		4090988	4090988_D000082_D010212	bcv_easy_280				
	D000082	"<span class=""chemical"">paracetamol</span>"		D006965	"<span class=""disease"">hyperplasia</span>"	"Additionally, 20 to 25% of <span class=""chemical"">paracetamol</span>-treated rats developed <span class=""disease"">hyperplasia</span> of the bladder epithelium, which was not coincident with the presence of bladder calculi."		4090988	4090988_D000082_D006965	bcv_easy_281				
