_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pub_rel_id	pubmed_id	subject_end	subject_start	subject_text	subject_type
706124769	4/21/2015 23:11:39	true	1618862297	true	4/21/2015 22:57:28	false	clixsense	0.8	29114061	POL	74	Lodz	188.246.143.207	speculative		used_to_treat	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:12:33	true	1618862614		4/21/2015 22:58:40	true	clixsense	0.6923	32219881	RUS	66	Saint Petersburg	5.18.43.38	speculative		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:16:44	true	1618864150	true	4/21/2015 22:47:47	true	neodev	0.1	32392524	BIH	1	Kiseljak	178.236.82.27	negative			speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:16:52	true	1618864193	true	4/21/2015 22:50:10	true	clixsense	0.3	29711374	PHL	53	Taytay	116.93.58.98	negative			speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:29:49	true	1618868581	true	4/21/2015 22:50:27	true	clixsense	0.4	32288560	UKR			109.162.120.221	false			speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:44:28	true	1618873810		4/21/2015 23:37:45	false	neodev	0.9333	15151080	EST			83.187.130.118	speculative		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:52:34	true	1618876687	true	4/21/2015 23:50:53	true	clixsense	0.6667	16769601	RUS			213.87.132.223	positive		used_to_treat	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:53:15	true	1618876945		4/21/2015 23:50:46	false	gifthunterclub	0.8182	27920569	ESP	60	Castellón	83.44.163.220	speculative		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:54:07	true	1618877254	true	4/21/2015 23:48:36	true	neodev	0.6667	32450442	VNM	44	Hanoi	42.117.138.126	positive		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:56:12	true	1618877821	true	4/21/2015 23:52:41	true	clixsense	0.3	6344072	CAN	BC	Burnaby	172.218.166.58	positive		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:57:10	true	1618878231		4/21/2015 23:53:49	true	gptking	0.6	29472662	ARG	1	Mar Del Plata	201.212.250.200	speculative		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:57:12	true	1618878249	true	4/21/2015 23:51:19	false	neodev	0.7273	16826314	SWE	26	Enskede	83.250.152.15	speculative		other	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:58:05	true	1618878638	true	4/21/2015 23:49:08	false	neodev	0.8182	31994140	ARG	1	Olivos	201.231.100.37	positive		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:59:17	true	1618879061	true	4/21/2015 23:52:39	true	neodev	0.2	19074389	UKR	8	Krivoy Rog	193.151.12.69	speculative		used_to_treat	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/21/2015 23:59:56	true	1618879270		4/21/2015 23:53:00	false	neodev	0.8333	28936398	SRB	0	Belgrade	109.93.136.67	speculative		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/22/2015 00:02:30	true	1618880082		4/21/2015 23:53:07	true	elite	0.6	31934104	BGR	56	Sliven	84.54.177.145	speculative		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
706124769	4/22/2015 00:03:51	true	1618880537	true	4/21/2015 23:56:59	true	neodev	0.6	20076528	VEN			186.94.151.246	positive		may_cause	speculative	may_cause	"&quot;<span class=""form_object"">BZD</span>&quot;"	"&quot;<span class=""form_subject"">orofacial clefts</span>&quot;"	"<div class=""formatted_sentence"">Exposure to Benzodiazepines (<span class=""object_text"">BZD</span>) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, <span class=""subject_text"">orofacial clefts</span>.</div>"	false	1	32	29	BZD	drug	Exposure to Benzodiazepines (BZD) during foetal life has been suggested to contribute to neonatal morbidity and some congenital malformations, for example, orofacial clefts.	drug_disease_125	17894421	172	156	orofacial clefts	disease
